index,source,latitude,longitude,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,review_scores_rating,Entire home/apt,Hotel room,Private room,Shared room
6868,previous scrape,40.42456,-3.70488,2,1.0,1.0,0.3116438356164383,4,1125,0.0,1.0,0.0,0.0,0.0
6869,city scrape,40.41025,-3.70233,4,2.0,2.0,0.25,3,1125,4.74,1.0,0.0,0.0,0.0
6870,city scrape,40.4106703,-3.7081925,2,3.0,1.0,0.2363013698630137,2,10,4.87,0.0,0.0,1.0,0.0
6871,previous scrape,40.41801,-3.70718,2,1.0,1.0,0.1643835616438356,1,5,4.9,0.0,0.0,1.0,0.0
6872,city scrape,40.42414,-3.70414,6,2.0,4.0,0.3356164383561644,3,1125,4.43,1.0,0.0,0.0,0.0
6873,city scrape,40.47061,-3.65343,1,1.0,1.0,0.09246575342465753,1,1125,4.97,0.0,0.0,1.0,0.0
6874,city scrape,40.44913,-3.70119,4,1.0,2.0,0.2363013698630137,1,1125,4.51,1.0,0.0,0.0,0.0
6875,previous scrape,40.43335,-3.65151,2,1.0,2.0,0.0958904109589041,3,14,5.0,0.0,0.0,1.0,0.0
6876,city scrape,40.41875,-3.70895,4,1.0,3.0,0.2636986301369863,1,1125,4.42,1.0,0.0,0.0,0.0
6877,previous scrape,40.40918,-3.7027,1,1.0,1.0,0.05136986301369863,1,3,4.69,0.0,0.0,0.0,1.0
6878,city scrape,40.4204,-3.70815,3,2.0,3.0,0.5787671232876712,1,1125,4.66,1.0,0.0,0.0,0.0
6879,city scrape,40.46231,-3.68193,4,1.0,2.0,0.2910958904109589,2,1125,4.84,1.0,0.0,0.0,0.0
6880,previous scrape,40.40603,-3.69241,2,1.0,1.0,0.0958904109589041,2,30,4.84,0.0,0.0,1.0,0.0
6881,previous scrape,40.40554,-3.69425,2,1.0,1.0,0.05821917808219178,1,1125,5.0,0.0,0.0,1.0,0.0
6882,city scrape,40.39525,-3.71225,1,1.0,1.0,0.0547945205479452,1,1125,4.75,0.0,0.0,1.0,0.0
6883,city scrape,40.46427,-3.6815,4,1.0,2.0,0.2910958904109589,2,1125,4.72,1.0,0.0,0.0,0.0
6884,city scrape,40.46264,-3.68348,4,1.0,2.0,0.2910958904109589,2,1125,4.85,1.0,0.0,0.0,0.0
6885,city scrape,40.4191,-3.70969,4,2.0,2.0,0.7465753424657534,2,1125,4.82,1.0,0.0,0.0,0.0
6886,city scrape,40.40683,-3.70725,4,2.0,3.0,0.21232876712328766,3,15,4.86,1.0,0.0,0.0,0.0
6887,city scrape,40.3966,-3.71906,2,1.0,1.0,0.1095890410958904,15,1125,4.95,0.0,0.0,1.0,0.0
6888,city scrape,40.42058,-3.69852,1,1.0,6.0,0.07876712328767123,1,1125,3.63,0.0,0.0,0.0,1.0
6889,city scrape,40.4578,-3.69412,4,1.0,2.0,0.3321917808219178,4,1125,5.0,1.0,0.0,0.0,0.0
6890,city scrape,40.46675,-3.71818,4,2.0,3.0,0.26712328767123283,1,30,4.97,1.0,0.0,0.0,0.0
6891,city scrape,40.41636,-3.70608,2,1.0,1.0,0.2842465753424657,1,1125,4.66,1.0,0.0,0.0,0.0
6892,previous scrape,40.40347,-3.68341,2,1.0,2.0,0.14383561643835616,1,3,5.0,0.0,0.0,1.0,0.0
6893,city scrape,40.4249,-3.70342,7,3.0,4.0,0.7602739726027397,3,90,4.67,1.0,0.0,0.0,0.0
6894,previous scrape,40.40411,-3.69526,3,1.0,2.0,0.09246575342465753,3,10,4.62,0.0,0.0,1.0,0.0
6895,city scrape,40.43041,-3.66839,4,2.0,3.0,0.2773972602739726,2,365,4.24,1.0,0.0,0.0,0.0
6896,city scrape,40.33414,-3.70374,4,1.0,2.0,0.1952054794520548,3,1125,4.13,1.0,0.0,0.0,0.0
6897,previous scrape,40.47258,-3.67309,2,1.0,2.0,0.0993150684931507,1,1125,5.0,0.0,0.0,1.0,0.0
6898,city scrape,40.42268,-3.67628,4,2.0,2.0,0.4452054794520548,1,365,4.63,1.0,0.0,0.0,0.0
6899,previous scrape,40.39619,-3.71485,1,1.0,1.0,0.07534246575342465,2,30,5.0,0.0,0.0,1.0,0.0
6900,city scrape,40.42312,-3.6984,2,1.0,1.0,0.18835616438356162,1,7,4.94,1.0,0.0,0.0,0.0
6901,previous scrape,40.40037,-3.64796,2,1.0,2.0,0.16095890410958902,2,5,0.0,0.0,0.0,1.0,0.0
6902,city scrape,40.4258,-3.71402,5,2.0,3.0,0.3835616438356164,2,4,4.65,1.0,0.0,0.0,0.0
6903,city scrape,40.42422,-3.70261,2,1.0,1.0,0.3184931506849315,3,1125,4.73,1.0,0.0,0.0,0.0
6904,city scrape,40.42089,-3.69924,1,1.0,1.0,0.1267123287671233,6,30,4.76,0.0,0.0,1.0,0.0
6905,previous scrape,40.37681,-3.74162,1,1.0,1.0,0.06164383561643835,1,1125,5.0,0.0,0.0,1.0,0.0
6906,city scrape,40.39284,-3.69471,2,2.0,2.0,0.2328767123287671,5,300,4.86,1.0,0.0,0.0,0.0
6907,city scrape,40.47257,-3.70438,1,2.0,2.0,0.1232876712328767,1,1125,3.5,0.0,0.0,1.0,0.0
6908,city scrape,40.4567,-3.69168,2,1.0,1.0,0.1267123287671233,10,20,5.0,1.0,0.0,0.0,0.0
6909,city scrape,40.42048,-3.70372,2,1.0,1.0,0.3835616438356164,1,1125,5.0,1.0,0.0,0.0,0.0
6910,city scrape,40.4607,-3.70306,2,1.0,4.0,0.04794520547945205,90,1095,4.25,0.0,0.0,1.0,0.0
6911,city scrape,40.42525,-3.7033,6,1.0,3.0,0.8013698630136986,3,30,4.89,1.0,0.0,0.0,0.0
6912,city scrape,40.3963,-3.63933,5,3.0,3.0,0.23972602739726023,11,1125,4.75,1.0,0.0,0.0,0.0
6913,city scrape,40.43289,-3.65125,8,4.0,6.0,0.5205479452054794,3,27,4.93,1.0,0.0,0.0,0.0
6914,city scrape,40.42593,-3.70801,4,1.0,2.0,0.2363013698630137,2,60,4.81,1.0,0.0,0.0,0.0
6915,previous scrape,40.42031,-3.70215,8,3.0,3.0,0.5650684931506849,3,180,4.09,1.0,0.0,0.0,0.0
6916,city scrape,40.44664,-3.61175,4,1.0,2.0,0.2328767123287671,1,1125,4.89,1.0,0.0,0.0,0.0
6917,city scrape,40.40794,-3.73417,2,1.0,1.0,0.3904109589041096,1,365,4.61,1.0,0.0,0.0,0.0
6918,city scrape,40.42397,-3.70288,4,1.0,2.0,0.2636986301369863,2,1125,4.78,1.0,0.0,0.0,0.0
6919,city scrape,40.41967,-3.69689,2,1.0,1.0,0.2534246575342466,2,1125,4.33,0.0,0.0,1.0,0.0
6920,city scrape,40.42426,-3.69058,4,1.0,2.0,0.40410958904109584,1,1125,4.84,1.0,0.0,0.0,0.0
6921,previous scrape,40.40684,-3.67413,2,1.0,1.0,0.0684931506849315,6,10,4.88,0.0,0.0,1.0,0.0
6922,city scrape,40.4377,-3.64367,6,2.0,3.0,0.2054794520547945,3,28,4.7,1.0,0.0,0.0,0.0
6923,city scrape,40.43464,-3.65341,4,1.0,2.0,0.3424657534246575,3,1125,4.54,1.0,0.0,0.0,0.0
6924,city scrape,40.40307,-3.63255,2,1.0,1.0,0.08561643835616438,2,60,4.25,0.0,0.0,1.0,0.0
6925,city scrape,40.42554,-3.69076,4,1.0,1.0,0.4383561643835616,1,1125,4.78,1.0,0.0,0.0,0.0
6926,city scrape,40.44925,-3.70013,3,2.0,2.0,0.2636986301369863,2,5,5.0,1.0,0.0,0.0,0.0
6927,previous scrape,40.38341,-3.70773,1,1.0,1.0,0.07534246575342465,2,5,4.0,0.0,0.0,1.0,0.0
6928,city scrape,40.46129,-3.64908,4,2.0,2.0,0.3150684931506849,4,1125,4.92,1.0,0.0,0.0,0.0
6929,city scrape,40.43296,-3.65346,6,2.0,3.0,0.5068493150684931,3,1125,4.57,1.0,0.0,0.0,0.0
6930,city scrape,40.41297,-3.69727,4,1.0,1.0,0.410958904109589,1,1125,4.62,1.0,0.0,0.0,0.0
6931,city scrape,40.41114,-3.71503,6,2.0,3.0,0.7054794520547945,1,1125,4.16,1.0,0.0,0.0,0.0
6932,previous scrape,40.43486,-3.71816,2,1.0,1.0,0.07534246575342465,1,15,0.0,0.0,0.0,1.0,0.0
6933,city scrape,40.40846,-3.71437,2,1.0,1.0,0.3424657534246575,3,100,4.77,1.0,0.0,0.0,0.0
6934,previous scrape,40.46951,-3.6934,3,1.0,1.0,0.386986301369863,2,1125,4.67,1.0,0.0,0.0,0.0
6935,city scrape,40.40395,-3.75897,6,2.0,3.0,0.4006849315068493,2,1125,5.0,1.0,0.0,0.0,0.0
6936,previous scrape,40.41683,-3.70346,2,1.0,1.0,0.11643835616438356,2,8,4.92,0.0,0.0,1.0,0.0
6937,previous scrape,40.39867,-3.71811,5,2.0,4.0,0.3116438356164383,2,1125,5.0,1.0,0.0,0.0,0.0
6938,city scrape,40.40753,-3.71234,4,1.0,2.0,0.2842465753424657,1,1125,4.7,1.0,0.0,0.0,0.0
6939,city scrape,40.333435,-3.702781,4,1.0,2.0,0.21575342465753422,3,1125,4.53,1.0,0.0,0.0,0.0
6940,previous scrape,40.41383,-3.70975,2,1.0,1.0,0.11986301369863012,2,1125,4.82,0.0,0.0,1.0,0.0
6941,city scrape,40.38132,-3.66511,1,1.0,1.0,0.04452054794520548,1,3,4.0,0.0,0.0,1.0,0.0
6942,city scrape,40.41841,-3.69922,2,1.0,2.0,0.8013698630136986,2,1125,5.0,1.0,0.0,0.0,0.0
6943,city scrape,40.39289,-3.75126,2,1.0,1.0,0.10273972602739725,1,1125,4.45,0.0,0.0,1.0,0.0
6944,city scrape,40.40885,-3.70377,1,1.0,1.0,0.136986301369863,1,1125,4.88,0.0,0.0,1.0,0.0
6945,city scrape,40.38277,-3.67029,2,1.0,1.0,0.0821917808219178,7,30,4.57,0.0,0.0,1.0,0.0
6946,city scrape,40.42408,-3.70029,3,1.0,1.0,0.48972602739726023,1,30,4.25,1.0,0.0,0.0,0.0
6947,city scrape,40.46876,-3.69899,2,1.0,2.0,0.06506849315068493,1,30,4.49,0.0,0.0,1.0,0.0
6948,city scrape,40.43339,-3.71052,3,1.0,2.0,0.2636986301369863,2,1125,4.85,1.0,0.0,0.0,0.0
6949,city scrape,40.44731,-3.59563,2,1.0,1.0,0.08904109589041095,1,19,4.63,0.0,0.0,1.0,0.0
6950,city scrape,40.43658065795898,-3.648250102996826,2,1.0,2.0,0.15753424657534246,5,31,4.6,1.0,0.0,0.0,0.0
6951,city scrape,40.4574,-3.70286,8,3.0,5.0,0.4965753424657534,2,365,4.12,1.0,0.0,0.0,0.0
6952,city scrape,40.38506,-3.71138,4,2.0,1.0,0.2226027397260274,8,120,5.0,1.0,0.0,0.0,0.0
6953,city scrape,40.40067,-3.65311,2,1.0,2.0,0.11643835616438356,2,1125,4.72,0.0,0.0,1.0,0.0
6954,city scrape,40.42212,-3.70006,3,2.0,2.0,0.2808219178082192,1,1125,4.7,1.0,0.0,0.0,0.0
6955,city scrape,40.40752,-3.71015,4,1.0,2.0,0.18493150684931506,1,1125,4.6,0.0,0.0,1.0,0.0
6956,city scrape,40.3941,-3.69592,5,2.0,3.0,0.3458904109589041,2,1125,4.65,1.0,0.0,0.0,0.0
6957,city scrape,40.38205,-3.72594,1,1.0,1.0,0.0410958904109589,3,30,4.93,0.0,0.0,1.0,0.0
6958,previous scrape,40.3745,-3.62914,2,1.0,1.0,0.3150684931506849,3,1125,4.98,0.0,0.0,1.0,0.0
6959,city scrape,40.42111,-3.70997,6,3.0,5.0,0.7602739726027397,1,1125,4.57,1.0,0.0,0.0,0.0
6960,previous scrape,40.40761,-3.69962,2,1.0,1.0,0.1780821917808219,3,1125,5.0,1.0,0.0,0.0,0.0
6961,city scrape,40.42989,-3.66502,1,1.0,1.0,0.07876712328767123,1,1125,4.98,0.0,0.0,1.0,0.0
6962,city scrape,40.40934,-3.71734,5,2.0,2.0,0.5,1,1125,4.48,1.0,0.0,0.0,0.0
6963,previous scrape,40.41291,-3.7061,2,1.0,1.0,0.10273972602739725,2,1125,5.0,0.0,0.0,1.0,0.0
6964,city scrape,40.42275,-3.7009,2,1.0,1.0,0.2226027397260274,1,365,4.67,1.0,0.0,0.0,0.0
6965,city scrape,40.40812,-3.71272,2,1.0,1.0,0.3116438356164383,1,30,4.32,1.0,0.0,0.0,0.0
6966,city scrape,40.36916,-3.69248,10,5.0,7.0,0.5787671232876712,7,1125,5.0,1.0,0.0,0.0,0.0
6967,city scrape,40.42956,-3.66973,1,1.0,1.0,0.0410958904109589,1,30,5.0,0.0,0.0,1.0,0.0
6968,city scrape,40.41841,-3.70359,4,2.0,3.0,0.2705479452054794,2,1125,4.73,1.0,0.0,0.0,0.0
6969,city scrape,40.42587,-3.70645,2,1.0,1.0,0.1952054794520548,60,280,4.87,1.0,0.0,0.0,0.0
6970,previous scrape,40.43506,-3.69852,1,1.0,1.0,0.1541095890410959,1,10,5.0,0.0,0.0,1.0,0.0
6971,city scrape,40.40765,-3.70932,4,1.0,2.0,0.38013698630136983,2,30,4.57,1.0,0.0,0.0,0.0
6972,previous scrape,40.46708,-3.69498,2,1.0,1.0,0.05821917808219178,1,31,4.52,0.0,0.0,1.0,0.0
6973,previous scrape,40.41932,-3.70896,4,2.0,3.0,0.6575342465753424,3,1125,5.0,1.0,0.0,0.0,0.0
6974,city scrape,40.42334,-3.67037,3,2.0,2.0,0.2191780821917808,3,60,4.8,1.0,0.0,0.0,0.0
6975,city scrape,40.40897,-3.66129,2,1.0,1.0,0.0821917808219178,2,365,4.71,0.0,0.0,1.0,0.0
6976,city scrape,40.42937,-3.67848,6,3.0,5.0,0.6575342465753424,1,1125,4.68,1.0,0.0,0.0,0.0
6977,city scrape,40.45081,-3.701,2,1.0,1.0,0.3321917808219178,3,60,4.81,1.0,0.0,0.0,0.0
6978,city scrape,40.45615,-3.58809,2,1.0,2.0,0.0958904109589041,1,30,4.94,0.0,0.0,1.0,0.0
6979,city scrape,40.39865,-3.70346,4,1.0,2.0,0.26712328767123283,2,60,4.73,1.0,0.0,0.0,0.0
6980,city scrape,40.42166,-3.71789,8,3.0,4.0,0.6952054794520548,1,1125,4.78,1.0,0.0,0.0,0.0
6981,previous scrape,40.4067,-3.70572,3,2.0,2.0,0.29452054794520544,3,1125,4.87,1.0,0.0,0.0,0.0
6982,previous scrape,40.48246,-3.72027,2,1.0,1.0,0.1267123287671233,2,8,5.0,0.0,0.0,1.0,0.0
6983,city scrape,40.41454,-3.70701,2,1.0,2.0,0.3664383561643835,6,15,4.6,1.0,0.0,0.0,0.0
6984,previous scrape,40.43827,-3.69907,2,1.0,1.0,0.297945205479452,3,1125,4.56,1.0,0.0,0.0,0.0
6985,previous scrape,40.43711,-3.69892,3,1.0,2.0,0.3184931506849315,2,1125,4.6,1.0,0.0,0.0,0.0
6986,city scrape,40.42876,-3.64261,5,2.0,4.0,0.43493150684931503,1,1125,4.67,1.0,0.0,0.0,0.0
6987,previous scrape,40.4816,-3.71839,1,1.0,1.0,0.023972602739726026,1,3,4.69,0.0,0.0,1.0,0.0
6988,city scrape,40.47614,-3.57825,4,1.0,2.0,0.18835616438356162,1,1125,4.78,1.0,0.0,0.0,0.0
6989,city scrape,40.42435,-3.71655,6,3.0,3.0,0.8595890410958904,3,90,5.0,1.0,0.0,0.0,0.0
6990,city scrape,40.40436,-3.68037,1,1.0,1.0,0.07534246575342465,1,1125,4.83,1.0,0.0,0.0,0.0
6991,city scrape,40.42529,-3.66328,4,2.0,2.0,0.4520547945205479,2,1125,4.75,0.0,0.0,1.0,0.0
6992,city scrape,40.4339,-3.71124,2,1.0,1.0,0.2636986301369863,2,1125,4.9,1.0,0.0,0.0,0.0
6993,previous scrape,40.40248,-3.59296,1,1.0,1.0,0.07191780821917808,1,1125,5.0,0.0,0.0,1.0,0.0
6994,city scrape,40.43202,-3.71207,3,1.0,2.0,0.2636986301369863,2,1125,4.8,1.0,0.0,0.0,0.0
6995,city scrape,40.42369,-3.6742,5,3.0,3.0,0.9417808219178082,3,1125,4.85,1.0,0.0,0.0,0.0
6996,city scrape,40.39035,-3.73737,5,3.0,3.0,0.2773972602739726,10,1125,5.0,1.0,0.0,0.0,0.0
6997,city scrape,40.39706,-3.67414,6,2.0,4.0,0.6883561643835616,3,365,4.41,1.0,0.0,0.0,0.0
6998,city scrape,40.4205,-3.70165,4,1.0,2.0,0.3047945205479452,2,90,4.57,1.0,0.0,0.0,0.0
6999,city scrape,40.38732,-3.65408,2,1.0,1.0,0.0547945205479452,3,1125,3.77,0.0,0.0,1.0,0.0
7000,previous scrape,40.40812,-3.70583,1,1.0,1.0,0.04452054794520548,13,91,4.89,0.0,0.0,1.0,0.0
7001,city scrape,40.40756,-3.71453,3,2.0,2.0,0.48287671232876705,3,1125,5.0,1.0,0.0,0.0,0.0
7002,city scrape,40.42789,-3.70503,4,2.0,3.0,0.3082191780821918,4,60,4.19,1.0,0.0,0.0,0.0
7003,city scrape,40.43241,-3.68096,4,2.0,3.0,0.5376712328767123,1,15,4.57,1.0,0.0,0.0,0.0
7004,city scrape,40.41057,-3.71002,4,1.0,2.0,0.29452054794520544,2,200,4.76,1.0,0.0,0.0,0.0
7005,city scrape,40.3716,-3.69239,5,2.0,3.0,0.297945205479452,28,1124,4.71,1.0,0.0,0.0,0.0
7006,city scrape,40.38903,-3.65364,1,1.0,1.0,0.0547945205479452,3,1125,4.5,0.0,0.0,1.0,0.0
7007,city scrape,40.41056,-3.69863,5,1.0,3.0,0.1815068493150685,2,1125,4.59,1.0,0.0,0.0,0.0
7008,city scrape,40.43193,-3.7106,2,1.0,1.0,0.2636986301369863,2,1125,4.81,1.0,0.0,0.0,0.0
7009,city scrape,40.42119,-3.70702,2,1.0,1.0,0.4006849315068493,1,365,4.6,1.0,0.0,0.0,0.0
7010,city scrape,40.4216,-3.70696,4,2.0,2.0,0.6335616438356164,1,365,4.71,1.0,0.0,0.0,0.0
7011,city scrape,40.37651,-3.69046,2,1.0,1.0,0.11986301369863012,3,1125,5.0,0.0,0.0,1.0,0.0
7012,city scrape,40.36548,-3.76067,1,1.0,1.0,0.0958904109589041,8,30,5.0,0.0,0.0,1.0,0.0
7013,city scrape,40.40888,-3.71165,3,1.0,2.0,0.17123287671232876,1,1125,4.1,0.0,0.0,1.0,0.0
7014,city scrape,40.42578,-3.7162,2,1.0,1.0,0.29452054794520544,2,1125,4.79,1.0,0.0,0.0,0.0
7015,city scrape,40.41955,-3.70701,2,1.0,1.0,0.4657534246575342,1,365,4.65,1.0,0.0,0.0,0.0
7016,city scrape,40.42167,-3.70553,3,1.0,2.0,0.5136986301369862,1,365,4.71,1.0,0.0,0.0,0.0
7017,city scrape,40.42012,-3.70709,2,1.0,1.0,0.42123287671232873,1,365,4.73,1.0,0.0,0.0,0.0
7018,previous scrape,40.44955,-3.5694,4,1.0,3.0,0.1952054794520548,1,7,4.18,0.0,0.0,1.0,0.0
7019,previous scrape,40.44734,-3.56924,2,1.0,1.0,0.16095890410958902,1,7,4.67,0.0,0.0,1.0,0.0
7020,city scrape,40.42664,-3.70381,2,1.0,1.0,0.11986301369863012,3,1125,4.0,0.0,0.0,1.0,0.0
7021,city scrape,40.42637,-3.70409,2,1.0,1.0,0.0821917808219178,4,1125,4.48,0.0,0.0,1.0,0.0
7022,city scrape,40.46293,-3.68368,2,1.0,1.0,0.29452054794520544,2,1125,4.87,1.0,0.0,0.0,0.0
7023,city scrape,40.39406,-3.74278,2,1.0,1.0,0.1267123287671233,1,1125,5.0,0.0,0.0,1.0,0.0
7024,previous scrape,40.4132,-3.70126,2,1.0,1.0,0.14383561643835616,1,1125,5.0,0.0,0.0,1.0,0.0
7025,city scrape,40.40861,-3.73515,2,1.0,1.0,0.21232876712328766,3,60,4.66,1.0,0.0,0.0,0.0
7026,previous scrape,40.48611,-3.66746,4,2.0,2.0,0.5787671232876712,7,1125,4.8,1.0,0.0,0.0,0.0
7027,city scrape,40.41444,-3.71822,4,1.0,2.0,0.23972602739726023,30,1125,4.77,1.0,0.0,0.0,0.0
7028,previous scrape,40.41205,-3.72905,4,1.0,4.0,0.1780821917808219,365,366,4.74,1.0,0.0,0.0,0.0
7029,city scrape,40.45462,-3.70149,2,1.0,1.0,0.113013698630137,7,1125,4.5,0.0,0.0,1.0,0.0
7030,previous scrape,40.4492198,-3.7054938,4,2.0,2.0,0.3321917808219178,1,365,5.0,1.0,0.0,0.0,0.0
7031,city scrape,40.41915,-3.70853,4,2.0,3.0,0.5136986301369862,1,1125,4.4,1.0,0.0,0.0,0.0
7032,city scrape,40.41341,-3.69465,2,1.0,1.0,0.0993150684931507,1,1125,4.5,0.0,0.0,1.0,0.0
7033,city scrape,40.39673,-3.69834,4,1.0,2.0,0.21575342465753422,2,1125,4.68,1.0,0.0,0.0,0.0
7034,previous scrape,40.46992,-3.64908,3,2.0,2.0,0.21232876712328766,2,1125,5.0,1.0,0.0,0.0,0.0
7035,city scrape,40.426,-3.70625,6,2.0,4.0,0.7842465753424657,2,1125,4.71,1.0,0.0,0.0,0.0
7036,city scrape,40.42367,-3.7043,4,1.0,2.0,0.26712328767123283,3,365,4.36,1.0,0.0,0.0,0.0
7037,city scrape,40.41133,-3.69607,2,1.0,1.0,0.1095890410958904,1,1125,4.55,0.0,0.0,1.0,0.0
7038,city scrape,40.41464,-3.69933,6,3.0,3.0,0.6917808219178082,3,1125,4.69,1.0,0.0,0.0,0.0
7039,city scrape,40.41184,-3.69695,2,1.0,1.0,0.10616438356164382,1,1125,4.52,0.0,0.0,1.0,0.0
7040,city scrape,40.39717,-3.69856,4,1.0,2.0,0.18835616438356162,2,30,4.92,1.0,0.0,0.0,0.0
7041,city scrape,40.41432,-3.69751,7,3.0,4.0,0.7363013698630136,1,1125,4.54,1.0,0.0,0.0,0.0
7042,city scrape,40.41249,-3.69347,3,1.0,2.0,0.4657534246575342,2,7,4.79,1.0,0.0,0.0,0.0
7043,city scrape,40.38935,-3.75709,4,2.0,2.0,0.48972602739726023,2,1125,4.97,1.0,0.0,0.0,0.0
7044,city scrape,40.43435,-3.648,5,2.0,3.0,0.1815068493150685,3,1125,4.45,1.0,0.0,0.0,0.0
7045,previous scrape,40.41445,-3.58209,4,2.0,2.0,0.1780821917808219,9,1125,5.0,1.0,0.0,0.0,0.0
7046,city scrape,40.41014,-3.70353,8,2.0,2.0,0.523972602739726,1,1125,4.61,1.0,0.0,0.0,0.0
7047,previous scrape,40.40856,-3.69979,2,1.0,1.0,0.1267123287671233,2,1125,4.5,0.0,0.0,1.0,0.0
7048,previous scrape,40.42548,-3.60921,1,1.0,1.0,0.00684931506849315,60,90,5.0,0.0,0.0,1.0,0.0
7049,previous scrape,40.39806,-3.72177,4,1.0,2.0,0.3116438356164383,2,90,4.94,1.0,0.0,0.0,0.0
7050,city scrape,40.38394,-3.70121,1,1.0,1.0,0.0547945205479452,3,1125,4.99,0.0,0.0,1.0,0.0
7051,city scrape,40.4267297,-3.6720489,1,1.0,1.0,0.14383561643835616,3,365,5.0,0.0,0.0,1.0,0.0
7052,city scrape,40.40945,-3.70903,2,1.0,1.0,0.11986301369863012,1,15,4.6,0.0,0.0,1.0,0.0
7053,city scrape,40.39999,-3.65377,2,1.0,1.0,0.1232876712328767,2,1125,4.56,0.0,0.0,1.0,0.0
7054,previous scrape,40.40415,-3.69164,2,1.0,1.0,0.1095890410958904,2,7,4.0,0.0,0.0,1.0,0.0
7055,city scrape,40.4594149,-3.6450374,2,1.0,1.0,0.273972602739726,2,60,5.0,1.0,0.0,0.0,0.0
7056,city scrape,40.42794,-3.70436,8,2.0,6.0,0.6027397260273972,1,365,4.89,1.0,0.0,0.0,0.0
7057,city scrape,40.35785,-3.59751,2,1.0,1.0,0.136986301369863,5,1125,4.86,0.0,0.0,1.0,0.0
7058,city scrape,40.42455,-3.70187,4,1.0,3.0,0.48972602739726023,1,1125,4.31,1.0,0.0,0.0,0.0
7059,city scrape,40.43322,-3.71657,1,1.0,1.0,0.08561643835616438,3,60,4.88,0.0,0.0,1.0,0.0
7060,city scrape,40.43385,-3.6252,4,1.0,1.0,0.0958904109589041,2,1125,4.15,1.0,0.0,0.0,0.0
7061,city scrape,40.40986,-3.70248,4,1.0,2.0,0.21232876712328766,2,120,4.41,1.0,0.0,0.0,0.0
7062,city scrape,40.40632,-3.68253,5,3.0,4.0,0.24315068493150682,20,1125,4.68,1.0,0.0,0.0,0.0
7063,city scrape,40.45537,-3.67867,4,2.0,2.0,0.4143835616438356,2,1125,4.75,1.0,0.0,0.0,0.0
7064,city scrape,40.42551,-3.71341,4,1.0,2.0,0.3253424657534246,2,1125,4.58,1.0,0.0,0.0,0.0
7065,city scrape,40.41351,-3.69849,2,1.0,1.0,0.3150684931506849,30,1125,5.0,1.0,0.0,0.0,0.0
7066,city scrape,40.42048,-3.70807,5,2.0,2.0,0.8253424657534246,2,60,5.0,1.0,0.0,0.0,0.0
7067,previous scrape,40.44127,-3.56764,4,1.0,1.0,0.16095890410958902,2,1125,5.0,1.0,0.0,0.0,0.0
7068,city scrape,40.41078,-3.71145,4,2.0,3.0,0.297945205479452,2,30,4.91,1.0,0.0,0.0,0.0
7069,city scrape,40.39998,-3.69746,10,4.0,5.0,0.7431506849315068,1,1125,5.0,1.0,0.0,0.0,0.0
7070,previous scrape,40.41106,-3.70395,6,2.0,3.0,0.3013698630136986,2,1125,4.55,1.0,0.0,0.0,0.0
7071,city scrape,40.43589,-3.70997,2,1.0,1.0,0.3835616438356164,30,1125,5.0,1.0,0.0,0.0,0.0
7072,previous scrape,40.43357,-3.647,1,1.0,1.0,0.04452054794520548,1,1125,5.0,0.0,0.0,1.0,0.0
7073,previous scrape,40.400867,-3.688098,1,1.0,1.0,0.14383561643835616,5,15,3.0,0.0,0.0,1.0,0.0
7074,previous scrape,40.43437,-3.71329,2,1.0,1.0,0.07534246575342465,1,1125,5.0,0.0,0.0,0.0,1.0
7075,previous scrape,40.43239,-3.63439,4,1.0,1.0,0.17123287671232876,100,1125,5.0,1.0,0.0,0.0,0.0
7076,previous scrape,40.4096,-3.72451,1,1.0,1.0,0.05821917808219178,1,7,4.96,0.0,0.0,1.0,0.0
7077,city scrape,40.39248,-3.72497,2,1.0,2.0,0.14726027397260272,7,1125,4.76,1.0,0.0,0.0,0.0
7078,city scrape,40.43962,-3.7107,2,1.0,1.0,0.14383561643835616,2,1125,4.7,0.0,0.0,1.0,0.0
7079,city scrape,40.42373,-3.69561,4,2.0,2.0,0.5753424657534246,5,1125,5.0,1.0,0.0,0.0,0.0
7080,city scrape,40.39457,-3.72704,3,1.0,2.0,0.16095890410958902,7,1125,5.0,1.0,0.0,0.0,0.0
7081,previous scrape,40.42531,-3.67756,2,1.0,1.0,0.06164383561643835,2,10,4.71,0.0,0.0,1.0,0.0
7082,city scrape,40.3946,-3.72516,3,1.0,2.0,0.16095890410958902,7,1125,4.8,1.0,0.0,0.0,0.0
7083,previous scrape,40.46016,-3.69783,3,1.0,2.0,0.2328767123287671,2,1125,5.0,1.0,0.0,0.0,0.0
7084,city scrape,40.4136848449707,-3.717535972595215,5,3.0,3.0,0.476027397260274,4,1125,4.82,1.0,0.0,0.0,0.0
7085,city scrape,40.44005,-3.65262,8,3.0,4.0,0.3082191780821918,3,1000,4.69,1.0,0.0,0.0,0.0
7086,city scrape,40.40136,-3.70177,4,2.0,3.0,0.3835616438356164,5,1125,4.69,1.0,0.0,0.0,0.0
7087,city scrape,40.40998,-3.71023,2,1.0,2.0,0.0993150684931507,1,15,4.37,0.0,0.0,1.0,0.0
7088,city scrape,40.41041,-3.71034,2,1.0,1.0,0.07191780821917808,1,15,4.0,0.0,0.0,1.0,0.0
